overall_rating,potential,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,Total_Frequency,star_signAquarius,star_signAries,star_signCancer,star_signCapricorn,star_signGemini,star_signLeo,star_signLibra,star_signPisces,star_signSagittarius,star_signScopio,star_signTaurus,star_signVirgo
72,85,73,31,58,67,30,75,50,57,57,73,82,83,77,69,70,47,63,75,76,37,58,73,58,50,51,72,76,74,0.314285714,0,0,1,0,0,0,0,0,0,0,0,0
70,74,59,60,56,63,61,75,63,40,52,71,89,88,84,68,91,69,59,61,36,57,31,20,66,59,66,20,20,20,0.425,0,0,0,0,0,0,0,1,0,0,0,0
66,75,44,36,50,71,40,56,50,45,58,67,74,76,71,60,81,71,90,89,57,49,69,65,48,60,56,57,73,60,0.392857143,0,0,0,0,0,0,0,0,1,0,0,0
56,68,44,30,40,51,23,54,35,27,42,55,74,75,72,59,67,44,67,71,65,45,41,53,42,52,32,56,58,57,0,0,0,0,0,0,0,0,1,0,0,0,0
62,81,44,62,54,67,46,68,50,35,62,66,69,67,61,55,50,58,55,73,57,58,58,52,64,61,44,48,55,50,0.392857143,0,1,0,0,0,0,0,0,0,0,0,0
55,68,65,52,60,62,40,50,37,38,43,46,57,65,66,58,52,61,71,60,75,40,68,62,27,56,53,60,65,61,0.15,0,1,0,0,0,0,0,0,0,0,0,0
66,70,55,70,57,56,59,66,45,61,49,61,82,82,80,61,78,66,71,63,56,59,35,25,67,33,62,17,19,17,0.4,0,0,0,0,0,0,1,0,0,0,0,0
63,69,62,59,46,63,49,67,46,38,54,67,75,72,78,45,76,62,64,64,43,60,49,39,56,63,56,32,52,38,0,0,0,0,0,0,0,1,0,0,0,0,0
57,68,33,61,58,47,48,54,35,29,36,53,63,62,70,54,60,57,71,58,65,50,33,22,58,54,70,20,19,18,0.363636364,0,0,0,0,0,0,0,1,0,0,0,0
64,77,40,66,58,58,64,64,58,53,42,63,82,82,86,64,77,62,38,49,42,59,30,20,66,56,58,22,20,23,0.333333333,0,0,1,0,0,0,0,0,0,0,0,0
66,76,64,63,53,60,59,73,38,50,52,71,82,85,85,50,79,67,83,59,55,56,46,13,60,57,61,23,33,19,0.5,0,0,0,0,0,0,0,0,0,0,1,0
68,76,22,19,20,27,21,22,18,22,22,25,41,41,36,60,31,29,50,34,73,21,25,24,20,32,23,16,19,16,0.325,0,0,0,0,0,1,0,0,0,0,0,0
58,66,51,64,56,54,62,61,59,50,46,63,73,70,69,52,68,67,53,64,52,61,51,46,58,57,63,46,44,46,0.25,0,0,0,0,0,0,0,0,1,0,0,0
66,75,37,30,72,58,27,49,28,28,49,54,74,72,52,57,45,58,70,63,82,31,77,63,21,35,35,63,67,58,0.396551724,0,0,0,0,0,0,0,0,0,0,0,1
64,74,45,26,66,51,32,34,32,30,49,46,47,52,48,53,48,48,69,71,77,26,76,63,30,37,39,64,67,61,0.3125,0,1,0,0,0,0,0,0,0,0,0,0
64,68,58,64,62,59,60,66,63,48,52,67,77,75,75,55,71,73,72,75,65,64,58,21,58,57,67,21,21,25,0.416666667,0,0,0,0,0,0,0,0,0,1,0,0
63,73,58,35,58,53,37,56,42,40,47,55,72,72,64,62,72,35,63,71,63,43,66,61,45,40,42,59,69,67,0.5,0,0,0,1,0,0,0,0,0,0,0,0
64,75,57,61,52,61,58,66,56,53,51,68,78,79,77,56,66,66,60,60,62,57,35,26,58,51,55,28,32,32,0,0,0,0,0,0,0,1,0,0,0,0,0
63,69,56,48,55,68,53,65,60,51,64,68,56,62,62,60,36,67,34,52,68,57,54,50,62,62,54,25,45,39,0.5,1,0,0,0,0,0,0,0,0,0,0,0
66,75,40,69,66,59,57,69,61,38,41,66,80,77,74,66,64,68,82,69,52,52,31,13,70,56,66,20,21,17,0.333333333,1,0,0,0,0,0,0,0,0,0,0,0
69,73,55,48,58,72,58,65,63,50,69,73,66,67,61,66,68,68,63,78,67,65,75,72,58,65,51,58,73,63,0.3,0,0,0,0,0,0,0,0,1,0,0,0
66,70,68,49,48,70,63,64,66,68,70,67,54,57,68,63,68,66,54,68,55,67,57,65,56,67,66,52,56,54,0.342105263,0,0,0,0,0,0,0,1,0,0,0,0
64,74,63,64,57,62,56,68,51,50,58,65,69,71,68,62,60,64,61,66,66,62,45,23,59,55,63,22,22,21,0,0,0,0,0,0,0,0,0,0,0,1,0
75,84,67,74,60,71,70,79,72,66,62,79,83,84,81,72,72,73,60,73,60,72,66,25,74,69,77,21,29,27,0.348837209,0,0,0,0,0,1,0,0,0,0,0,0
60,68,60,36,42,56,30,53,52,40,54,58,74,77,62,58,68,48,72,77,73,44,65,53,39,37,47,54,60,60,0.5,0,0,0,0,0,0,0,0,0,0,1,0
62,68,37,23,60,46,22,35,24,26,45,42,56,54,58,59,52,47,71,68,79,29,62,61,30,29,35,62,62,61,0,0,1,0,0,0,0,0,0,0,0,0,0
64,72,53,46,45,66,37,71,36,39,57,74,69,65,72,64,90,44,46,70,51,53,81,59,58,63,48,62,56,59,0.5,0,1,0,0,0,0,0,0,0,0,0,0
61,64,49,37,58,62,38,56,39,43,59,62,63,61,62,59,61,59,50,65,67,49,75,61,48,56,38,49,59,57,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0
62,68,49,52,59,63,52,54,42,46,61,60,62,65,65,61,65,63,63,75,55,58,63,62,60,58,65,63,62,61,0.5,0,0,0,0,0,0,0,0,0,0,1,0
69,77,70,60,32,61,51,76,65,66,57,74,78,76,82,63,71,73,70,77,62,70,46,36,62,62,53,37,42,41,0.423076923,0,0,0,0,0,1,0,0,0,0,0,0
63,73,51,59,54,62,59,64,68,43,49,68,72,70,73,60,82,64,68,65,32,57,47,30,59,62,65,29,22,22,0.5,1,0,0,0,0,0,0,0,0,0,0,0
65,72,38,26,63,49,34,39,30,31,46,50,50,58,46,63,43,46,62,57,66,30,70,64,29,31,37,68,70,68,0.277777778,0,0,0,0,0,0,0,0,0,0,0,1
60,78,38,62,56,54,53,60,40,36,38,58,80,87,73,56,76,54,81,53,50,53,31,15,58,45,65,20,19,14,0.25,0,0,0,1,0,0,0,0,0,0,0,0
65,74,65,56,34,65,51,76,63,60,52,69,85,81,81,45,89,56,36,60,37,53,39,24,55,63,57,32,26,26,0.388888889,0,0,0,0,0,0,0,0,0,0,0,1
59,66,48,37,50,65,44,61,43,44,53,60,63,64,57,60,67,60,61,62,59,52,57,53,52,63,49,43,53,50,0.485294118,0,0,0,0,0,0,0,1,0,0,0,0
62,71,40,28,58,56,28,34,33,31,50,51,74,74,45,60,57,49,70,58,68,34,64,65,30,41,42,63,68,63,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0
73,78,67,66,38,69,50,79,67,66,62,78,81,78,77,70,77,62,40,71,61,65,50,32,75,71,61,32,44,41,0.418918919,0,0,0,0,0,1,0,0,0,0,0,0
64,74,43,47,51,67,46,66,53,49,56,73,66,70,74,64,59,71,71,75,75,56,68,64,51,62,46,51,63,66,0.5,0,0,0,0,0,1,0,0,0,0,0,0
67,72,58,65,48,67,62,72,44,55,64,70,81,79,79,61,68,64,61,67,63,62,53,23,67,66,58,38,33,35,0.357142857,0,0,0,1,0,0,0,0,0,0,0,0
64,74,46,62,53,67,42,66,48,40,62,66,76,63,65,64,73,56,64,78,54,49,53,59,66,61,41,45,57,56,0.5,0,0,1,0,0,0,0,0,0,0,0,0
62,66,44,49,56,68,51,61,48,45,63,66,65,63,58,62,69,63,61,67,57,53,61,51,61,61,45,50,56,48,0.166666667,0,0,0,0,1,0,0,0,0,0,0,0
62,69,65,47,52,68,45,63,54,56,67,63,71,70,65,60,70,67,62,66,65,43,63,57,57,55,46,56,62,60,0.357142857,0,0,1,0,0,0,0,0,0,0,0,0
65,72,57,67,62,71,44,64,48,40,66,67,66,69,64,54,69,76,63,66,65,68,68,64,58,61,55,58,62,55,0,0,1,0,0,0,0,0,0,0,0,0,0
59,63,62,56,39,58,57,66,62,66,54,62,69,68,66,58,60,60,51,58,61,46,30,24,52,49,56,22,31,23,0.5,0,0,0,0,0,0,0,0,0,0,0,1
68,69,12,17,16,27,13,15,18,21,22,25,49,40,36,60,41,25,59,32,81,13,24,22,18,40,11,13,13,16,0.333333333,0,0,1,0,0,0,0,0,0,0,0,0
64,74,60,61,45,64,52,72,71,67,58,68,78,77,86,61,85,74,49,58,42,63,46,32,53,62,66,29,38,27,0.25,1,0,0,0,0,0,0,0,0,0,0,0
58,72,48,23,62,55,23,50,47,42,44,57,64,68,51,61,64,32,61,70,70,22,48,59,21,27,30,55,58,57,0.444444444,0,0,0,0,0,0,0,0,1,0,0,0
63,71,64,61,39,63,60,64,63,64,62,62,75,71,78,58,69,62,58,57,57,63,48,31,59,62,63,24,28,29,0,1,0,0,0,0,0,0,0,0,0,0,0
68,72,75,36,63,62,32,53,57,41,71,69,74,75,64,64,62,72,75,77,72,48,70,69,50,54,43,66,66,64,0.416666667,0,0,0,0,0,1,0,0,0,0,0,0
65,72,57,57,53,57,68,70,55,55,61,66,75,75,77,51,83,64,63,72,40,55,35,22,72,62,54,25,31,34,0.342105263,0,0,0,0,0,0,0,0,0,1,0,0
60,68,36,65,60,49,46,57,51,37,34,58,59,67,56,56,60,62,73,49,68,55,43,12,60,48,68,15,19,14,0,0,0,0,0,0,0,0,0,0,1,0,0
73,80,66,63,57,71,57,79,69,65,58,79,85,78,83,72,81,73,70,70,57,69,59,35,70,71,64,27,40,33,0.402777778,0,0,1,0,0,0,0,0,0,0,0,0
65,76,51,50,50,67,57,65,72,65,66,69,75,70,78,56,72,63,67,59,58,62,65,54,60,72,51,59,59,59,0.394736842,1,0,0,0,0,0,0,0,0,0,0,0
60,72,61,49,54,61,52,60,45,39,60,61,75,81,73,46,65,52,57,78,62,48,44,51,44,40,55,56,52,59,0.428571429,1,0,0,0,0,0,0,0,0,0,0,0
64,69,43,35,45,28,28,65,35,41,29,64,73,68,59,59,65,71,77,74,75,32,73,71,48,40,41,72,76,75,0.333333333,0,0,0,0,0,0,0,0,1,0,0,0
66,81,56,57,46,66,40,72,53,37,59,70,86,82,73,56,77,65,64,61,60,57,59,36,61,64,62,44,47,47,0,0,0,1,0,0,0,0,0,0,0,0,0
67,77,67,38,54,66,31,70,38,35,38,66,70,70,68,52,62,35,58,74,63,31,67,67,66,56,49,69,71,68,0,0,0,0,0,0,0,0,1,0,0,0,0
64,68,69,58,51,67,69,66,70,62,63,62,66,67,63,51,56,59,55,61,57,56,49,50,67,61,60,50,44,47,0.375,0,0,0,0,0,0,0,1,0,0,0,0
74,80,74,73,50,78,73,78,77,74,75,77,78,75,79,74,78,74,65,73,67,70,57,62,75,76,66,38,54,44,0.4,0,0,0,0,0,0,0,1,0,0,0,0
56,68,25,25,59,49,22,29,26,23,44,38,56,57,49,49,59,39,72,70,70,24,42,53,21,30,38,57,63,54,0.5,0,0,0,0,0,0,0,1,0,0,0,0
52,66,45,31,43,61,38,47,39,40,57,55,58,68,57,43,60,44,54,70,60,32,49,40,37,62,51,43,47,45,0.416666667,0,0,0,0,0,0,0,0,1,0,0,0
69,80,32,69,68,53,68,75,66,54,42,70,70,74,73,68,61,76,66,64,76,62,68,30,64,63,70,20,30,22,0.3125,0,0,0,0,0,1,0,0,0,0,0,0
69,77,66,63,61,66,60,76,68,46,64,76,75,77,77,66,71,71,66,69,65,61,48,37,62,61,63,29,42,49,0.25,0,0,0,0,0,1,0,0,0,0,0,0
70,85,34,69,68,49,65,66,71,33,40,69,76,78,69,72,60,78,68,70,77,52,75,41,70,58,73,24,42,17,0,0,0,0,0,0,0,0,0,0,1,0,0
68,79,62,67,48,61,56,72,60,50,47,70,74,78,72,66,68,74,50,67,62,62,58,28,68,63,74,29,33,31,0.375,0,1,0,0,0,0,0,0,0,0,0,0
57,63,32,61,62,41,46,56,40,29,31,52,68,57,55,48,62,61,61,49,61,54,38,19,55,43,59,20,21,19,0,0,0,0,0,0,0,0,1,0,0,0,0
61,63,23,61,63,51,67,57,51,49,42,66,57,60,64,49,54,67,61,57,82,51,66,18,64,55,60,17,37,29,0.5,0,0,0,0,0,0,0,0,0,1,0,0
56,71,59,26,41,53,22,52,32,33,44,59,77,72,64,51,54,24,71,61,56,27,56,50,53,46,58,50,64,60,0,0,0,0,0,0,0,1,0,0,0,0,0
54,70,37,62,55,46,43,60,35,32,33,57,66,66,52,58,55,56,66,60,75,49,30,20,49,48,56,16,18,16,0,0,0,0,0,1,0,0,0,0,0,0,0
64,75,60,46,31,61,49,72,58,53,57,70,81,76,79,60,80,50,71,42,40,57,26,22,54,59,49,22,22,18,0.291666667,0,0,0,0,0,0,1,0,0,0,0,0
66,76,65,38,65,65,25,67,29,30,50,64,82,85,66,59,68,29,68,62,64,22,63,64,50,47,55,66,70,66,0,0,0,0,0,0,0,0,1,0,0,0,0
53,65,44,43,47,58,30,55,41,41,56,57,70,73,74,52,69,52,65,65,58,41,55,51,47,46,47,49,48,43,0.5,0,0,0,0,0,1,0,0,0,0,0,0
58,61,29,24,52,37,22,30,25,39,33,33,65,66,49,48,59,44,71,59,64,25,69,58,29,32,37,58,63,62,0.361111111,0,0,0,0,1,0,0,0,0,0,0,0
59,72,59,51,40,55,52,61,49,37,54,65,84,80,74,49,78,58,49,62,56,49,36,29,47,51,47,33,29,29,0.386363636,1,0,0,0,0,0,0,0,0,0,0,0
71,81,76,51,58,68,48,70,74,48,69,72,83,83,82,68,86,48,72,75,54,50,64,72,63,60,51,67,71,70,0.36,0,0,0,0,1,0,0,0,0,0,0,0
65,81,58,64,43,56,58,71,55,49,50,66,87,82,86,63,87,63,60,50,48,52,33,25,77,56,66,28,33,32,0.4375,0,0,0,0,0,1,0,0,0,0,0,0
64,70,44,66,69,58,47,63,40,29,50,67,67,69,62,55,39,63,56,63,69,50,62,23,70,42,46,22,27,29,0,0,0,0,1,0,0,0,0,0,0,0,0
63,67,59,58,36,59,35,65,28,42,49,60,89,88,71,46,68,52,54,68,71,45,64,23,58,57,50,16,16,14,0.25,0,1,0,0,0,0,0,0,0,0,0,0
61,74,57,55,33,59,48,67,41,48,49,68,80,80,81,51,69,57,45,63,52,48,30,22,54,56,57,31,35,34,0.477272727,0,0,0,0,0,0,0,0,1,0,0,0
57,63,55,34,57,52,24,40,36,31,48,49,69,74,69,53,68,22,67,70,57,25,46,51,42,35,31,57,58,57,0.425925926,0,0,0,0,0,0,0,0,0,0,0,1
59,60,60,38,52,63,46,65,61,35,56,66,68,62,71,51,74,58,49,60,58,40,60,57,63,63,46,37,49,50,0.375,0,1,0,0,0,0,0,0,0,0,0,0
60,67,66,39,58,60,43,66,65,40,41,63,79,81,71,57,64,56,69,61,62,38,71,54,58,50,39,58,60,57,0.333333333,0,0,0,1,0,0,0,0,0,0,0,0
66,78,55,59,39,69,53,69,48,53,50,73,72,75,87,63,84,61,55,57,46,55,35,42,58,67,47,29,39,42,0.5,0,1,0,0,0,0,0,0,0,0,0,0
56,64,55,47,50,62,48,53,42,43,58,52,60,64,56,56,63,59,68,60,65,49,62,47,56,50,46,44,52,49,0.5,0,0,0,0,0,0,0,0,0,0,1,0
57,64,23,23,23,30,23,22,24,22,24,23,44,46,39,52,50,20,56,50,72,23,24,23,22,20,22,24,23,22,0,1,0,0,0,0,0,0,0,0,0,0,0
70,77,23,29,56,58,27,34,24,25,63,57,69,65,42,62,54,38,78,62,74,26,68,73,28,34,36,70,77,74,0.323529412,0,0,0,0,0,0,0,0,0,0,1,0
63,71,52,69,62,56,52,66,50,48,40,65,73,74,71,69,77,71,64,45,44,43,28,21,64,50,59,26,28,35,0,0,0,0,0,0,0,0,0,1,0,0,0
73,88,68,62,24,80,60,78,80,68,72,76,81,76,80,73,80,62,63,58,41,72,40,54,70,80,74,46,52,54,0.45,0,0,0,0,1,0,0,0,0,0,0,0
60,72,56,44,35,60,57,67,51,45,38,61,77,85,72,61,57,54,48,50,75,33,32,30,54,50,46,25,25,25,0,0,1,0,0,0,0,0,0,0,0,0,0
68,79,42,72,69,61,49,70,45,41,43,72,67,69,74,60,62,75,67,56,69,70,33,14,73,64,74,21,15,14,0,0,0,0,0,0,1,0,0,0,0,0,0
63,80,19,19,17,34,20,18,19,15,28,23,54,54,54,58,57,35,62,44,46,17,21,21,15,23,21,21,14,14,0,0,0,0,0,0,1,0,0,0,0,0,0
60,67,49,61,46,49,42,63,49,29,28,58,87,82,80,52,75,54,57,65,55,48,29,19,58,47,50,23,20,19,0,0,0,0,1,0,0,0,0,0,0,0,0
62,69,49,39,61,65,37,58,37,41,60,59,54,60,62,62,57,65,68,66,70,37,68,57,49,50,44,65,64,62,0.25,0,1,0,0,0,0,0,0,0,0,0,0
57,67,51,41,49,57,45,57,45,43,53,56,75,75,63,56,68,56,57,58,45,49,55,42,53,55,49,41,46,46,0.35,0,0,0,0,0,0,0,0,0,0,0,1
60,69,60,33,52,60,32,41,41,40,53,49,76,78,66,57,70,34,72,69,42,30,63,58,44,42,44,57,65,60,0.4,0,0,0,0,0,0,0,0,0,0,0,1
66,72,59,21,70,59,22,60,24,28,55,63,65,75,57,62,55,55,70,71,80,23,68,54,31,45,34,63,68,65,0.4,1,0,0,0,0,0,0,0,0,0,0,0
69,81,63,66,50,72,52,73,50,36,65,73,76,76,79,55,82,66,57,64,37,58,44,24,70,71,65,24,24,21,0.307692308,1,0,0,0,0,0,0,0,0,0,0,0
66,75,53,40,58,71,43,66,46,45,68,66,75,72,73,69,72,68,64,73,63,60,72,60,59,61,53,54,64,64,0.4,0,0,0,0,0,0,0,1,0,0,0,0
60,69,59,32,51,62,40,60,38,33,60,62,70,65,59,50,63,56,64,59,58,33,57,45,58,55,47,37,48,43,0,0,0,1,0,0,0,0,0,0,0,0,0
69,75,64,62,46,72,61,74,68,65,60,72,73,71,77,68,71,68,50,64,60,64,47,44,69,68,56,22,30,29,0.5,0,1,0,0,0,0,0,0,0,0,0,0
61,73,37,68,66,49,59,55,44,36,38,61,53,53,60,55,51,69,65,52,68,57,33,22,59,44,65,21,22,21,0.25,0,0,0,0,0,0,0,1,0,0,0,0
62,69,56,67,64,57,58,60,55,38,38,62,76,76,66,56,63,58,63,67,61,57,31,29,63,58,68,22,20,22,0.461538462,0,0,1,0,0,0,0,0,0,0,0,0
59,73,60,52,50,59,57,63,61,58,59,64,71,75,69,49,61,65,35,60,59,61,51,48,49,50,54,49,52,52,0,0,0,1,0,0,0,0,0,0,0,0,0
66,76,51,65,67,58,55,74,48,42,47,71,69,68,64,54,55,68,72,55,69,58,36,22,65,44,54,23,21,22,0,0,0,0,0,0,0,1,0,0,0,0,0
66,76,43,71,71,52,58,59,47,43,37,63,66,70,62,63,53,72,71,62,72,65,68,23,64,46,63,22,23,22,0.444444444,0,0,1,0,0,0,0,0,0,0,0,0
61,69,55,57,53,67,51,58,50,45,66,62,83,82,71,51,63,55,62,54,69,52,38,47,56,44,50,44,35,35,0.4,0,1,0,0,0,0,0,0,0,0,0,0
60,69,57,57,54,61,47,61,50,40,54,60,72,73,68,57,64,56,58,69,58,52,34,14,57,52,54,31,23,21,0.454545455,0,0,0,0,0,0,0,0,0,0,1,0
72,82,66,60,36,62,60,79,74,54,64,77,90,84,88,66,76,68,53,65,36,68,44,22,60,68,62,27,25,24,0.414285714,0,1,0,0,0,0,0,0,0,0,0,0
69,79,29,74,77,58,63,63,58,34,45,66,58,63,58,68,46,74,47,70,78,60,75,22,71,51,76,27,22,24,0.338709677,0,0,0,0,0,0,0,1,0,0,0,0
73,75,73,43,56,59,46,63,65,53,61,71,89,89,83,72,89,83,85,84,56,64,83,73,63,53,40,73,67,77,0.428571429,0,0,0,0,0,0,0,1,0,0,0,0
49,57,54,31,36,40,31,43,43,27,38,34,56,65,50,54,76,20,56,71,39,27,65,43,51,35,26,42,47,53,0.4,1,0,0,0,0,0,0,0,0,0,0,0
64,76,59,56,42,65,63,72,61,57,60,67,71,68,78,62,72,58,53,55,51,53,27,21,60,65,54,21,21,23,0.4375,1,0,0,0,0,0,0,0,0,0,0,0
59,69,44,36,66,62,38,51,46,42,60,51,68,65,67,58,66,53,64,62,66,41,60,64,46,52,44,50,61,54,0.375,0,0,0,0,0,0,0,0,0,0,1,0
55,63,49,50,43,61,44,55,50,50,57,58,70,65,58,55,63,53,54,58,48,45,47,38,56,55,55,37,43,43,0,1,0,0,0,0,0,0,0,0,0,0,0
63,76,40,66,56,53,57,61,48,42,38,60,78,77,65,60,70,60,56,57,60,58,60,21,64,55,64,21,22,22,0,0,0,0,0,0,0,0,0,0,0,1,0
56,69,18,15,13,28,18,24,17,16,26,21,43,44,37,52,51,20,56,21,60,16,21,19,15,12,24,15,19,19,0,0,0,0,1,0,0,0,0,0,0,0,0
57,64,57,33,52,37,34,55,34,42,36,39,67,61,52,59,66,31,65,56,56,29,59,60,46,34,42,53,61,69,0.444444444,0,0,0,0,0,1,0,0,0,0,0,0
66,74,63,56,42,65,41,74,51,43,56,68,75,76,73,67,73,59,63,61,35,58,44,40,64,56,50,28,31,33,0.5,0,0,0,0,0,0,0,1,0,0,0,0
55,65,39,38,57,66,45,43,51,39,63,55,54,67,72,54,76,62,71,53,38,46,65,47,55,57,36,39,55,48,0.375,0,0,0,0,0,0,0,0,1,0,0,0
61,73,56,55,43,65,50,62,44,58,61,65,70,71,66,59,59,65,71,72,64,62,63,54,56,62,48,55,54,54,0,0,0,0,0,0,0,1,0,0,0,0,0
52,62,48,36,48,56,38,52,44,42,52,54,61,61,58,52,65,49,61,58,37,42,54,52,43,53,50,45,50,51,0,0,0,0,0,0,0,0,1,0,0,0,0
61,77,22,22,24,31,22,23,23,23,24,22,49,51,40,59,54,20,71,31,65,22,24,22,24,27,24,22,22,22,0.375,0,0,0,0,0,0,0,0,1,0,0,0
54,58,41,29,46,36,24,47,32,28,35,31,67,59,54,51,67,25,55,64,51,27,51,63,43,37,35,58,60,64,0,0,0,0,0,0,0,0,0,0,1,0,0
63,71,33,54,72,68,48,65,33,29,64,66,61,46,51,62,42,55,45,75,83,56,59,65,60,58,60,26,38,25,0.5,0,1,0,0,0,0,0,0,0,0,0,0
60,68,44,33,53,64,42,53,38,39,61,62,61,64,57,57,74,62,59,62,58,54,59,64,56,58,53,45,63,58,0,0,0,0,1,0,0,0,0,0,0,0,0
61,68,64,44,46,58,44,59,58,58,50,60,76,74,73,58,69,51,60,70,62,40,69,61,56,50,34,54,57,61,0.5,0,0,0,0,1,0,0,0,0,0,0,0
64,76,59,55,47,61,63,72,56,43,55,65,91,91,83,47,82,69,48,60,59,56,44,24,60,56,55,23,31,26,0.357142857,0,0,0,0,0,1,0,0,0,0,0,0
63,72,61,52,57,61,51,66,54,40,51,60,73,70,61,61,66,61,64,73,66,39,63,58,59,53,43,61,67,65,0.328125,0,0,0,1,0,0,0,0,0,0,0,0
58,75,32,30,48,47,25,35,34,29,45,50,69,70,60,55,55,27,73,59,62,22,54,58,28,24,39,61,63,63,0,0,0,0,0,0,1,0,0,0,0,0,0
64,74,35,25,73,57,30,47,28,33,48,54,45,56,36,54,32,44,54,62,92,27,59,59,30,44,41,61,65,62,0,0,0,0,0,0,1,0,0,0,0,0,0
65,73,63,31,52,60,33,65,40,34,55,63,73,71,57,59,68,53,65,74,57,41,58,64,58,38,50,65,68,67,0.423076923,0,0,0,0,0,0,0,0,0,0,0,1
63,73,29,21,64,43,28,30,35,22,37,37,50,68,39,49,48,44,71,55,77,22,57,58,31,37,35,60,69,70,0,0,0,0,0,0,0,0,0,1,0,0,0
58,70,54,48,42,55,46,66,47,42,47,66,78,76,78,41,83,51,33,60,37,42,35,24,48,55,50,32,32,31,0.333333333,0,0,0,0,0,1,0,0,0,0,0,0
62,70,59,50,43,59,46,69,56,49,59,67,76,69,76,56,77,58,46,50,47,45,44,30,57,58,50,39,32,34,0.5,0,0,0,1,0,0,0,0,0,0,0,0
65,78,67,40,50,66,44,66,65,45,63,65,85,81,83,61,79,70,53,66,66,52,55,61,57,51,58,64,67,65,0.357142857,0,0,1,0,0,0,0,0,0,0,0,0
53,60,52,23,44,55,26,60,29,31,40,46,62,63,51,48,46,22,62,59,51,24,56,48,46,39,38,56,58,56,0,0,0,0,1,0,0,0,0,0,0,0,0
69,79,33,21,66,57,27,32,31,24,55,52,53,57,43,58,44,45,64,61,90,30,71,66,46,43,44,63,73,72,0,1,0,0,0,0,0,0,0,0,0,0,0
65,75,66,55,49,65,44,67,72,63,69,67,76,70,75,59,70,68,65,62,57,64,50,45,57,65,58,40,47,48,0.4,1,0,0,0,0,0,0,0,0,0,0,0
67,77,22,26,62,59,22,36,41,22,60,57,62,66,58,60,62,38,74,50,66,28,62,66,23,45,31,73,74,70,0.375,0,0,0,0,0,0,0,0,0,0,0,1
53,61,33,57,56,47,45,47,36,27,28,51,63,65,58,49,66,54,69,55,42,53,30,20,51,46,58,19,20,20,0.375,0,0,0,0,0,1,0,0,0,0,0,0
66,72,42,35,54,70,30,57,60,45,64,70,53,56,59,62,52,56,59,75,74,40,76,65,56,63,44,56,71,58,0.5,0,0,0,0,1,0,0,0,0,0,0,0
76,84,30,24,73,66,29,43,49,55,74,66,58,61,50,70,49,46,74,62,78,26,70,81,33,47,34,77,80,78,0.393617021,0,0,0,0,1,0,0,0,0,0,0,0
54,62,26,20,52,40,21,30,29,22,38,38,54,48,41,42,51,35,58,62,74,27,56,53,22,22,40,54,56,55,0,0,0,0,0,0,0,0,0,0,0,0,1
67,82,41,70,67,60,58,67,47,40,42,66,81,79,72,65,61,69,65,50,62,51,43,23,64,56,64,23,23,23,0.3,0,0,0,0,0,0,0,0,0,0,0,1
68,76,56,41,54,70,32,64,46,45,68,68,65,66,64,66,69,60,64,77,66,43,71,68,47,57,45,67,69,68,0,0,0,0,0,1,0,0,0,0,0,0,0
59,67,54,39,55,64,41,62,52,36,60,63,66,72,74,51,78,61,70,66,50,46,62,47,51,61,46,45,52,50,0.403846154,0,0,0,0,0,0,0,0,0,0,1,0
64,74,58,26,69,55,28,49,45,30,46,58,67,63,62,58,51,39,68,67,76,29,68,54,46,32,39,66,65,61,0.441176471,1,0,0,0,0,0,0,0,0,0,0,0
71,84,48,73,67,64,62,75,53,51,48,74,84,86,81,68,73,73,77,64,74,64,41,28,69,54,70,20,20,20,0.357142857,0,0,0,0,0,0,0,0,1,0,0,0
54,63,43,44,48,64,37,52,42,41,59,54,66,67,70,57,75,66,67,54,58,47,64,40,54,52,47,39,50,49,0.5,0,0,0,0,0,0,1,0,0,0,0,0
63,72,62,42,45,60,50,66,64,53,55,63,81,79,81,52,75,59,58,63,54,51,51,58,56,55,49,60,62,60,0.466666667,0,0,0,0,1,0,0,0,0,0,0,0
70,80,67,62,48,71,58,76,68,65,62,76,78,79,75,63,62,68,47,64,59,69,46,33,67,66,62,24,33,28,0.444444444,1,0,0,0,0,0,0,0,0,0,0,0
57,65,41,56,54,54,55,52,51,46,46,57,72,69,68,59,61,58,74,65,39,58,33,26,57,38,45,19,21,20,0,0,0,0,0,0,0,0,1,0,0,0,0
68,71,26,27,25,35,25,24,16,21,31,21,46,43,51,64,38,34,68,44,54,19,31,23,20,22,24,20,21,20,0.395833333,0,1,0,0,0,0,0,0,0,0,0,0
71,73,75,61,64,71,70,66,69,52,66,69,72,73,74,68,67,71,67,74,68,64,71,70,70,66,64,68,73,74,0.329545455,0,0,0,0,0,0,0,0,0,0,0,1
71,73,71,37,58,71,52,72,56,57,65,73,72,73,31,72,72,54,71,71,62,43,69,69,66,73,59,70,72,73,0,0,0,0,0,0,0,0,0,0,0,1,0
