match_api_id,team_api_id,team_type,spread,status,fire,water,earth,air,Aries,Leo,Sagittarius,Cancer,Scopio,Pisces,Taurus,Virgo,Capricorn,Gemini,Libra,Aquarius,TeamGoal
1224090,8475,away,1,win,3,3,4,1,0,3,0,1,2,0,1,1,2,0,0,1,2
1224091,9994,away,2,win,2,5,3,1,1,0,1,3,2,0,1,0,2,0,0,1,2
1224094,9984,home,1,lose,4,3,1,3,2,2,0,0,1,2,0,1,0,0,1,2,2
1224099,9994,home,1,win,2,5,3,1,1,0,1,3,2,0,1,0,2,0,0,1,2
1224108,9989,home,2,win,4,2,3,2,3,1,0,0,0,2,3,0,0,0,1,1,2
1224109,8475,away,4,lose,3,1,4,3,0,3,0,0,1,0,1,1,2,0,1,2,2
1224118,9994,away,1,win,1,6,3,1,0,0,1,3,2,1,1,0,2,0,0,1,2
1224120,8635,home,1,win,3,1,4,3,1,0,2,0,0,1,2,2,0,1,0,2,2
1224121,9986,home,2,win,2,3,4,2,1,1,0,0,1,2,1,2,1,1,1,0,2
1224126,9985,away,2,win,3,3,3,2,2,1,0,0,2,1,1,0,2,0,2,0,2
1224129,8475,away,2,win,2,1,7,1,1,1,0,0,1,0,2,3,2,0,0,1,2
1224131,10000,away,1,win,4,2,4,1,2,1,1,1,0,1,0,4,0,0,0,1,2
1224132,8203,home,1,win,2,2,3,4,1,0,1,0,0,2,2,1,0,1,2,1,2
1224135,8342,home,2,win,3,2,2,4,3,0,0,0,1,1,0,2,0,2,1,1,2
1224138,9987,home,1,lose,2,3,0,6,0,0,2,0,1,2,0,0,0,2,1,3,2
1224140,9985,away,2,win,2,4,3,2,1,1,0,0,2,2,1,0,2,0,2,0,2
1224144,9987,away,2,lose,2,4,0,5,0,0,2,1,1,2,0,0,0,2,1,2,2
1224145,9986,away,1,win,2,2,4,3,1,0,1,0,0,2,1,1,2,1,1,1,2
1224146,8203,away,2,win,2,1,4,4,1,0,1,0,0,1,2,2,0,1,2,1,2
1224148,8571,away,1,lose,3,2,4,2,2,1,0,0,0,2,3,0,1,1,0,1,2
1224154,9998,away,1,win,2,5,3,1,0,0,2,1,1,3,0,0,3,0,1,0,2
1224162,1773,away,4,lose,0,3,5,3,0,0,0,1,0,2,1,2,2,0,0,3,2
1224165,9998,away,1,lose,1,5,4,1,0,0,1,1,0,4,1,0,3,0,1,0,2
1224168,9985,home,2,win,2,2,4,3,1,1,0,0,0,2,2,1,1,0,3,0,2
1224170,9986,home,1,win,4,1,4,2,1,2,1,0,0,1,1,1,2,0,0,2,2
1224171,10000,home,2,win,4,2,3,2,2,1,1,1,0,1,0,3,0,0,0,2,2
1224173,8203,home,1,win,3,1,3,4,1,1,1,0,0,1,2,1,0,1,2,1,2
1224174,8475,home,2,win,4,0,5,2,2,2,0,0,0,0,1,2,2,0,1,1,2
1224177,9991,home,1,win,1,3,1,6,1,0,0,0,1,2,1,0,0,0,3,3,2
1224179,8571,home,1,win,3,2,4,2,2,1,0,0,0,2,3,0,1,2,0,0,2
1224182,10000,away,1,win,5,2,2,2,3,1,1,1,0,1,0,2,0,0,0,2,2
1224185,9987,away,2,win,3,3,2,3,2,0,1,1,1,1,1,1,0,2,0,1,2
1224189,8203,home,2,win,5,0,3,3,1,2,2,0,0,0,2,1,0,2,1,0,2
1224190,8635,away,1,win,3,2,3,3,0,1,2,1,0,1,1,2,0,1,1,1,2
1224191,8635,home,2,win,3,1,4,3,0,0,3,0,0,1,2,2,0,1,0,2,2
1224192,9987,home,2,win,1,4,1,5,1,0,0,1,1,2,1,0,0,2,0,3,2
1224193,10000,home,2,win,3,2,5,1,1,1,1,1,0,1,1,4,0,0,0,1,2
1224196,8203,away,2,win,3,0,4,4,1,0,2,0,0,0,3,1,0,2,1,1,2
1224197,9991,away,2,win,2,2,2,5,2,0,0,1,0,1,1,1,0,0,2,3,2
1224201,9991,home,2,win,2,1,2,6,2,0,0,0,0,1,1,1,0,0,3,3,2
1224205,1773,away,1,win,0,4,5,2,0,0,0,1,1,2,0,3,2,0,0,2,2
1224208,9991,home,1,lose,2,3,1,5,2,0,0,1,1,1,1,0,0,0,2,3,2
1224209,8342,away,1,win,1,3,3,4,1,0,0,0,1,2,1,2,0,3,0,1,2
1224213,9993,home,1,lose,1,6,3,1,1,0,0,1,3,2,1,0,2,0,1,0,2
1224216,9994,away,2,win,1,3,5,2,0,0,1,2,1,0,1,0,4,0,1,1,2
1227654,10179,away,2,win,3,1,5,2,2,1,0,0,0,1,1,0,4,1,1,0,2
1227746,10191,away,2,win,3,3,2,3,1,1,1,0,1,2,0,1,1,1,1,1,2
1227755,10191,home,1,win,3,4,2,2,1,1,1,0,2,2,0,1,1,0,1,1,2
1227758,10179,away,2,win,2,1,6,2,2,0,0,0,1,0,1,1,4,1,1,0,2
1227763,9931,home,2,win,1,3,2,5,0,0,1,0,0,3,0,0,2,2,1,2,2
1227766,9956,away,2,win,5,2,2,2,2,2,1,0,2,0,1,0,1,0,1,1,2
1227767,10190,home,1,win,2,4,3,2,1,0,1,3,0,1,1,1,1,1,0,1,2
1227770,10199,away,2,win,2,5,4,0,1,1,0,0,0,5,1,1,2,0,0,0,2
1227772,9956,away,2,win,5,2,2,2,2,2,1,0,2,0,1,0,1,0,1,1,2
1227774,10192,away,1,win,3,3,2,3,1,2,0,0,1,2,1,1,0,1,0,2,2
1227778,10179,home,1,win,1,2,4,4,1,0,0,0,1,1,1,0,3,2,1,1,2
1227780,10190,home,2,win,2,4,2,3,1,0,1,2,0,2,0,1,1,1,0,2,2
1227783,9956,home,2,win,5,2,2,2,2,2,1,0,2,0,1,0,1,0,1,1,2
1227785,10191,home,1,win,4,5,1,1,2,1,1,0,2,3,0,0,1,1,0,0,2
1227786,10190,away,2,win,2,4,3,2,1,0,1,3,0,1,2,1,0,0,0,2,2
1227789,10199,home,1,win,4,3,3,1,1,2,1,1,0,2,0,1,2,0,0,1,2
1227791,9777,home,4,lose,1,4,3,3,0,1,0,1,2,1,0,1,2,1,0,2,2
1227792,9777,home,1,lose,1,4,3,3,0,0,1,1,2,1,0,1,2,1,0,2,2
1227793,10199,home,1,lose,4,2,3,2,1,2,1,1,0,1,0,1,2,0,0,2,2
1227794,10190,home,1,win,2,4,3,2,1,0,1,3,0,1,1,1,1,1,0,1,2
1227795,10191,away,1,lose,4,5,2,0,3,0,1,0,3,2,0,1,1,0,0,0,2
1227797,10192,home,1,lose,2,4,3,2,0,2,0,2,0,2,3,0,0,1,0,1,2
1227798,10243,away,2,win,4,1,3,3,1,2,1,0,0,1,0,0,3,1,0,2,2
1227802,9777,home,2,win,3,3,2,3,0,2,1,0,1,2,0,1,1,1,0,2,2
1227805,10192,home,1,win,2,4,2,3,0,2,0,3,1,0,2,0,0,1,0,2,2
1227806,9931,away,1,win,3,3,1,4,1,0,2,1,0,2,0,0,1,1,0,3,2
1227807,9931,home,2,win,3,3,0,5,1,0,2,1,0,2,0,0,0,1,1,3,2
1227814,10179,away,2,win,2,2,4,3,1,1,0,1,0,1,1,1,2,1,1,1,2
1227816,10199,away,2,win,3,5,3,0,0,2,1,2,0,3,1,0,2,0,0,0,2
1227817,7730,home,1,win,0,2,0,9,0,0,0,1,0,1,0,0,0,1,2,6,2
1227820,9931,home,1,lose,3,2,3,3,1,0,2,0,0,2,0,0,3,2,1,0,2
1227821,9777,away,2,win,3,2,2,4,0,2,1,0,1,1,0,1,1,1,0,3,2
1227830,10199,home,1,lose,3,4,3,1,1,2,0,0,0,4,1,0,2,1,0,0,2
1227831,10243,home,2,win,3,2,4,2,1,1,1,0,1,1,1,0,3,1,0,1,2
1227832,9956,home,2,win,6,1,2,2,3,2,1,0,1,0,0,0,2,0,0,2,2
1227833,9931,away,1,win,3,2,1,5,1,0,2,0,0,2,0,0,1,2,1,2,2
1227844,9931,away,1,win,2,4,3,2,1,0,1,1,1,2,0,1,2,0,1,1,2
1227845,10192,home,2,win,1,5,2,3,0,1,0,4,0,1,1,0,1,1,0,2,2
1227854,10243,away,1,win,3,3,3,2,1,2,0,0,2,1,0,1,2,0,0,2,2
1227862,7730,away,2,lose,1,2,1,7,1,0,0,0,0,2,1,0,0,1,1,5,2
1227863,10179,home,1,win,2,1,5,3,2,0,0,0,0,1,2,1,2,1,1,1,2
1227865,9777,away,2,win,1,2,4,4,0,1,0,1,1,0,1,1,2,1,1,2,2
1227866,10243,away,2,lose,5,1,3,2,1,3,1,0,1,0,0,1,2,0,0,2,2
1227871,10191,away,1,win,5,3,1,2,4,0,1,0,1,2,0,1,0,0,1,1,2
1227878,10191,away,2,win,5,4,0,2,3,1,1,0,3,1,0,0,0,0,1,1,2
1227880,10243,away,1,win,3,2,3,3,1,1,1,0,1,1,0,0,3,1,0,2,2
1227882,9956,home,2,win,4,3,1,3,2,2,0,1,2,0,0,0,1,0,1,2,2
1227889,9777,home,2,win,2,3,3,3,0,1,1,1,0,2,1,0,2,1,1,1,2
1227892,9931,home,2,win,3,4,2,2,1,0,2,1,1,2,0,0,2,2,0,0,2
1227896,10191,home,2,win,3,3,1,4,3,0,0,0,1,2,0,1,0,0,1,3,2
1227897,9931,home,2,win,3,4,2,2,1,0,2,1,1,2,0,0,2,2,0,0,2
1227906,10192,away,2,lose,1,7,2,1,0,1,0,3,1,3,1,0,1,0,0,1,2
1227908,10199,home,2,win,2,5,3,1,1,1,0,2,0,3,0,1,2,1,0,0,2
1227909,9956,away,1,win,4,3,1,3,2,2,0,1,2,0,0,0,1,0,1,2,2
1227911,10243,home,2,win,3,2,3,3,1,1,1,0,1,1,0,0,3,1,0,2,2
1228085,10243,home,2,lose,2,1,2,6,0,1,1,0,0,1,1,0,1,3,0,3,2
1228222,9860,home,2,win,2,5,3,1,1,1,0,1,2,2,1,0,2,0,1,0,2
1228232,8466,home,1,lose,2,3,4,2,1,1,0,0,2,1,2,0,2,1,1,0,2
1228233,10261,home,1,win,1,3,3,4,1,0,0,1,0,2,0,0,3,2,1,1,2
1228238,8455,away,2,win,3,2,5,1,0,1,2,0,0,2,4,0,1,1,0,0,2
1228291,8455,home,2,win,3,3,5,0,0,1,2,0,0,3,4,0,1,0,0,0,2
1228293,9879,home,1,lose,3,4,2,2,1,2,0,1,1,2,1,0,1,1,1,0,2
1228295,8528,away,2,win,3,3,2,3,2,1,0,0,3,0,1,0,1,0,2,1,2
1228301,9798,home,2,lose,1,7,2,1,1,0,0,1,5,1,1,1,0,0,0,1,2
1228302,9825,away,2,win,3,2,1,5,1,1,1,0,1,1,1,0,0,1,3,1,2
1228305,8466,away,1,lose,1,3,4,3,1,0,0,0,2,1,2,0,2,1,1,1,2
1228307,8455,home,1,win,2,2,4,3,0,0,2,0,0,2,3,1,0,2,0,1,2
1228310,8456,away,1,lose,2,5,3,1,1,1,0,0,1,4,1,0,2,0,0,1,2
1228316,9798,home,2,lose,2,5,3,1,1,0,1,1,3,1,1,1,1,1,0,0,2
1228318,8659,home,2,win,2,5,1,3,1,0,1,3,0,2,1,0,0,1,0,2,2
1228329,10252,home,2,win,4,1,1,5,1,2,1,0,1,0,0,1,0,1,1,3,2
1228352,9800,away,2,win,4,1,4,2,1,2,1,0,0,1,3,0,1,0,2,0,2
1228368,10260,away,1,win,5,4,2,0,1,3,1,1,2,1,1,0,1,0,0,0,2
1228379,9927,away,1,win,3,1,7,0,1,0,2,0,0,1,2,5,0,0,0,0,2
1228383,8586,home,1,win,2,4,3,2,1,1,0,2,0,2,2,1,0,1,1,0,2
1228389,10251,away,1,win,2,2,5,2,0,2,0,0,0,2,0,2,3,1,1,0,2
1228391,9879,away,1,win,4,3,0,4,1,2,1,0,1,2,0,0,0,1,2,1,2
1228396,10251,home,2,win,2,2,5,2,0,2,0,0,0,2,0,2,3,1,1,0,2
1228399,8066,away,2,lose,3,5,1,2,1,2,0,1,2,2,1,0,0,0,2,0,2
1228402,8455,away,1,win,3,2,6,0,1,0,2,0,0,2,4,1,1,0,0,0,2
1228415,8456,away,1,win,4,1,3,3,3,1,0,0,0,1,1,0,2,1,0,2,2
1228445,10260,away,1,lose,4,5,2,0,1,2,1,1,3,1,1,0,1,0,0,0,2
1228469,9850,away,3,lose,3,3,4,1,1,1,1,0,2,1,1,2,1,1,0,0,2
1228491,8654,away,1,win,1,3,2,5,1,0,0,1,1,1,1,1,0,3,1,1,2
1228544,10194,home,2,win,4,1,2,4,0,2,2,1,0,0,0,1,1,1,1,2,2
1228916,9927,away,1,win,2,1,7,1,1,0,1,0,0,1,1,5,1,0,0,1,2
1228961,10251,home,1,win,2,2,5,2,0,2,0,0,0,2,0,2,3,1,1,0,2
1228982,8467,home,1,win,2,2,6,1,1,0,1,0,0,2,2,2,2,0,0,1,2
1228983,9800,home,2,win,3,1,4,3,1,1,1,0,1,0,2,1,1,0,3,0,2
1228992,9925,home,2,win,0,6,4,1,0,0,0,1,0,5,1,2,1,0,0,1,2
1229002,8467,away,1,win,3,2,6,0,2,0,1,0,1,1,2,2,2,0,0,0,2
1229018,9925,away,2,win,1,5,3,2,0,0,1,1,0,4,1,2,0,0,1,1,2
1229039,8467,home,1,win,4,2,5,0,3,0,1,0,1,1,2,1,2,0,0,0,2
1229058,10251,home,1,lose,2,3,6,0,0,2,0,0,0,3,0,2,4,0,0,0,2
1229076,8597,away,2,win,3,2,3,3,1,0,2,0,0,2,0,3,0,1,1,1,2
1229097,10251,home,1,win,2,3,6,0,0,2,0,0,0,3,0,2,4,0,0,0,2
1229098,8066,away,1,win,3,3,2,3,1,2,0,2,0,1,1,1,0,0,3,0,2
1229108,10251,home,1,win,2,2,7,0,0,2,0,0,0,2,0,2,5,0,0,0,2
1229141,8467,away,1,win,2,3,6,0,1,0,1,0,1,2,2,2,2,0,0,0,2
1229144,9938,away,1,win,4,2,4,1,3,1,0,0,0,2,1,2,1,0,0,1,2
1229169,8586,home,2,win,2,4,3,2,1,1,0,2,0,2,1,0,2,1,1,0,2
1229170,10172,home,1,lose,0,3,4,4,0,0,0,1,1,1,1,2,1,1,2,1,2
1229176,10194,home,2,lose,4,1,1,5,0,2,2,1,0,0,0,1,0,1,1,3,2
1229180,10003,home,1,win,2,2,5,2,2,0,0,0,1,1,1,3,1,0,1,1,2
1229181,8586,away,2,lose,2,2,5,2,1,1,0,0,0,2,2,1,2,1,1,0,2
1229182,8456,away,1,win,5,3,2,1,2,3,0,0,0,3,1,0,1,0,0,1,2
1229183,8485,away,1,lose,3,5,3,0,1,1,1,3,1,1,1,1,1,0,0,0,2
1229187,8455,away,1,lose,3,2,6,0,1,0,2,0,0,2,4,1,1,0,0,0,2
1229191,10261,home,1,win,1,3,3,4,1,0,0,1,1,1,0,0,3,1,2,1,2
1229193,8586,away,1,win,2,3,4,2,1,1,0,1,0,2,2,0,2,1,1,0,2
1229195,8528,home,1,win,2,3,2,4,2,0,0,0,3,0,1,0,1,1,2,1,2
1229198,10260,home,1,win,4,5,2,0,0,4,0,2,3,0,1,0,1,0,0,0,2
1229205,8659,home,2,win,3,4,2,2,2,0,1,3,0,1,2,0,0,0,0,2,2
1229209,10252,away,1,lose,5,1,1,4,1,2,2,1,0,0,0,1,0,1,2,1,2
1229211,8668,home,1,win,3,3,2,3,0,1,2,0,1,2,1,1,0,0,2,1,2
1229212,8456,home,1,win,4,2,3,2,3,1,0,0,1,1,1,0,2,1,0,1,2
1229217,8659,away,1,win,3,4,1,3,1,0,2,2,1,1,1,0,0,1,0,2,2
1229218,8586,home,3,lose,2,4,3,2,1,1,0,1,1,2,1,0,2,1,1,0,2
1229222,10003,away,1,win,3,4,4,0,2,0,1,0,2,2,1,3,0,0,0,0,2
1229225,9927,away,1,win,2,2,7,0,1,0,1,0,0,2,2,5,0,0,0,0,2
1229226,9798,home,1,win,1,6,1,3,0,0,1,1,3,2,0,0,1,1,0,2,2
1229227,8659,home,1,win,1,6,1,3,1,0,0,3,2,1,1,0,0,1,0,2,2
1229233,8466,home,2,win,2,4,4,1,1,0,1,1,1,2,1,1,2,0,0,1,2
1229235,8472,away,2,lose,3,4,2,2,2,1,0,2,1,1,1,1,0,2,0,0,2
1229238,9798,home,1,lose,1,6,1,3,0,0,1,1,3,2,0,0,1,1,0,2,2
1229242,10194,home,1,win,4,1,2,4,0,2,2,1,0,0,0,1,1,1,2,1,2
1229245,8586,home,1,win,2,5,2,2,1,1,0,2,1,2,1,0,1,1,1,0,2
1229246,8456,away,2,win,5,1,3,2,3,2,0,0,0,1,1,0,2,1,0,1,2
1229250,10003,away,2,win,2,4,4,1,1,0,1,0,2,2,1,3,0,0,0,1,2
1229256,9850,home,1,win,2,4,3,2,2,0,0,1,1,2,2,1,0,2,0,0,2
1229261,9825,home,2,win,4,1,1,5,2,1,1,0,1,0,0,0,1,1,3,1,2
1229264,8668,home,1,win,4,3,2,2,0,1,3,0,1,2,1,1,0,0,2,0,2
1229265,9879,home,1,win,4,3,0,4,1,2,1,0,1,2,0,0,0,1,2,1,2
1229267,8456,away,1,lose,5,2,3,1,3,2,0,0,0,2,1,0,2,1,0,0,2
1229271,8654,away,1,lose,2,3,2,4,1,0,1,1,1,1,1,1,0,3,0,1,2
1229278,9850,home,1,win,2,4,3,2,2,0,0,1,2,1,2,1,0,2,0,0,2
1229279,10172,home,1,win,3,1,3,4,0,2,1,0,1,0,1,1,1,1,3,0,2
1229280,9798,away,3,lose,0,7,2,2,0,0,0,0,4,3,0,0,2,0,1,1,2
1229291,8659,home,1,win,4,2,3,2,2,0,2,1,0,1,3,0,0,1,1,0,2
1229292,8668,away,1,win,3,4,3,1,0,1,2,0,2,2,2,1,0,0,0,1,2
1229298,8668,home,1,win,4,3,3,1,1,1,2,0,1,2,2,1,0,0,0,1,2
1229302,8659,away,1,win,4,2,2,3,2,0,2,1,0,1,2,0,0,1,1,1,2
1229308,8455,away,1,win,3,2,5,1,1,0,2,0,0,2,3,1,1,1,0,0,2
1229309,10003,away,1,win,4,3,3,1,1,2,1,0,2,1,0,2,1,0,1,0,2
1229310,10260,home,2,win,5,3,2,1,0,3,2,1,1,1,1,0,1,0,1,0,2
1229316,8586,away,1,win,1,6,2,2,1,0,0,2,2,2,0,0,2,1,1,0,2
1229322,8668,away,1,win,4,3,3,1,0,1,3,0,1,2,1,2,0,0,0,1,2
1229326,9879,away,1,win,4,4,0,3,1,2,1,1,1,2,0,0,0,1,1,1,2
1229327,8654,home,1,win,3,2,1,5,2,0,1,1,1,0,1,0,0,2,2,1,2
1229329,8456,away,2,win,4,2,3,2,3,1,0,0,0,2,0,0,3,0,0,2,2
1229333,10260,home,1,win,4,5,1,1,0,3,1,2,2,1,1,0,0,0,1,0,2
1229336,8659,home,1,lose,5,2,3,1,3,0,2,1,0,1,2,0,1,1,0,0,2
1229340,8455,home,1,win,3,2,5,1,1,0,2,0,0,2,2,2,1,1,0,0,2
1229342,8456,home,2,win,4,2,3,2,3,1,0,0,0,2,0,0,3,0,0,2,2
1229343,9798,away,1,win,1,4,4,2,1,0,0,0,4,0,1,2,1,0,1,1,2
1229349,8528,away,1,lose,2,1,2,6,2,0,0,0,1,0,1,0,1,3,2,1,2
1229351,10261,away,1,win,3,1,2,5,1,2,0,1,0,0,0,0,2,2,1,2,2
1229352,10260,home,1,win,5,4,1,1,1,2,2,0,2,2,1,0,0,0,1,0,2
1229359,8668,home,1,win,4,3,2,2,0,1,3,0,1,2,2,0,0,0,1,1,2
1229365,8455,home,1,lose,5,1,3,2,1,1,3,0,0,1,2,1,0,2,0,0,2
1229369,9798,home,1,win,1,4,4,2,0,1,0,0,4,0,1,2,1,0,1,1,2
1229373,10252,home,1,win,3,2,2,4,1,1,1,1,1,0,1,1,0,2,1,1,2
1229375,8659,away,2,win,3,4,1,3,1,0,2,2,0,2,1,0,0,1,0,2,2
1229376,10260,home,2,win,4,4,2,1,0,3,1,1,2,1,1,0,1,0,1,0,2
1229380,10194,home,1,win,4,0,2,5,0,3,1,0,0,0,0,1,1,1,2,2,2
1229383,8586,home,1,win,1,5,3,2,1,0,0,2,2,1,0,1,2,1,1,0,2
1229385,9825,home,1,win,3,3,2,3,2,0,1,0,1,2,1,0,1,0,2,1,2
1229388,8456,home,2,win,3,2,4,2,2,1,0,0,0,2,1,0,3,1,0,1,2
1229389,8466,home,2,lose,2,4,4,1,1,1,0,1,1,2,2,1,1,0,0,1,2
1229390,9850,home,1,win,1,4,5,1,1,0,0,1,2,1,2,1,2,1,0,0,2
1229391,10260,away,2,win,3,5,1,2,0,2,1,2,3,0,1,0,0,1,1,0,2
1229393,8659,home,1,win,3,4,1,3,1,0,2,2,0,2,1,0,0,1,0,2,2
1229394,8654,away,1,lose,1,3,3,4,1,0,0,1,1,1,1,1,1,3,0,1,2
1229401,10172,away,1,win,1,2,5,3,1,0,0,1,0,1,2,2,1,1,2,0,2
1229405,8586,home,1,win,2,4,3,2,2,0,0,2,1,1,1,1,1,1,1,0,2
1229409,8586,home,1,lose,1,4,3,3,1,0,0,2,2,0,1,1,1,1,2,0,2
1229412,10261,home,1,win,2,2,4,3,0,2,0,1,0,1,2,0,2,2,0,1,2
1229415,10252,away,1,win,5,0,2,4,1,1,3,0,0,0,1,1,0,1,2,1,2
1229416,8659,home,1,win,4,3,2,2,2,0,2,2,0,1,2,0,0,1,0,1,2
1229418,10172,home,1,lose,1,3,5,2,1,0,0,2,0,1,1,2,2,0,1,1,2
1229419,8455,home,2,win,4,0,5,2,1,0,3,0,0,0,3,1,1,2,0,0,2
1229420,8668,home,2,win,4,3,2,2,0,0,4,0,2,1,2,0,0,0,2,0,2
1229426,9825,away,2,win,4,2,2,3,2,1,1,0,0,2,1,1,0,0,2,1,2
1229428,8528,home,1,win,1,3,2,5,0,1,0,0,2,1,2,0,0,3,1,1,2
1229431,8650,away,1,win,1,1,3,6,0,0,1,1,0,0,0,2,1,3,0,3,2
1229433,10172,home,1,lose,1,1,5,4,1,0,0,1,0,0,1,2,2,1,2,1,2
1229435,8466,home,1,win,2,5,3,1,1,1,0,1,1,3,1,1,1,0,0,1,2
1229437,8586,away,1,win,1,5,3,2,1,0,0,2,2,1,2,1,0,1,1,0,2
1229440,8455,home,1,win,2,1,7,1,1,1,0,0,0,1,4,2,1,1,0,0,2
1229442,8456,away,1,win,4,2,4,1,3,1,0,0,0,2,1,0,3,0,0,1,2
1229446,8466,away,2,win,3,4,3,1,1,1,1,1,1,2,1,1,1,0,0,1,2
1229450,9825,away,1,win,3,1,2,5,2,0,1,0,0,1,0,1,1,1,3,1,2
1229454,8668,home,2,win,4,3,2,2,0,1,3,0,1,2,2,0,0,0,2,0,2
1229459,10260,away,2,win,3,5,1,2,0,3,0,0,3,2,1,0,0,1,1,0,2
1229460,8528,away,1,lose,1,5,1,4,1,0,0,1,3,1,1,0,0,1,2,1,2
1229464,9850,home,1,win,2,4,4,1,1,0,1,1,2,1,1,2,1,1,0,0,2
1229465,10194,away,2,win,4,0,2,5,0,2,2,0,0,0,0,1,1,1,3,1,2
1229470,8654,home,2,win,1,2,3,5,1,0,0,1,0,1,1,1,1,3,1,1,2
1229473,8455,home,2,win,4,0,6,1,1,0,3,0,0,0,3,2,1,1,0,0,2
1229476,8456,home,1,win,4,2,3,2,2,2,0,0,0,2,1,0,2,1,0,1,2
1229482,9879,away,2,lose,3,2,0,6,2,1,0,0,0,2,0,0,0,2,2,2,2
1229485,10252,away,1,win,5,1,2,3,2,1,2,0,1,0,1,1,0,1,1,1,2
1229491,8659,away,1,lose,3,3,2,3,2,0,1,2,0,1,2,0,0,0,1,2,2
1229494,8455,away,1,win,5,0,4,2,1,0,4,0,0,0,2,1,1,2,0,0,2
1229495,8668,home,2,win,4,3,2,2,0,1,3,0,1,2,2,0,0,0,2,0,2
1229497,10260,home,1,win,3,5,1,2,0,2,1,0,3,2,1,0,0,1,1,0,2
1229499,10261,away,1,win,1,4,3,3,0,1,0,1,1,2,2,0,1,2,0,1,2
1229500,8456,away,2,win,3,3,3,2,1,2,0,0,0,3,1,0,2,1,0,1,2
1229501,8586,away,1,win,1,4,4,2,1,0,0,1,1,2,1,0,3,1,1,0,2
1229504,9860,home,2,win,2,4,4,1,1,1,0,1,2,1,2,1,1,0,0,1,2
1229523,8597,away,2,win,2,3,5,1,1,1,0,0,1,2,0,2,3,0,0,1,2
1229527,9925,home,2,win,1,5,3,2,0,0,1,0,0,5,1,1,1,0,1,1,2
1229536,10251,away,1,lose,2,3,6,0,0,2,0,0,0,3,0,2,4,0,0,0,2
1229550,8485,home,2,win,4,4,3,0,0,2,2,2,1,1,2,1,0,0,0,0,2
1229554,9860,home,1,win,3,4,3,1,1,2,0,1,2,1,1,1,1,0,0,1,2
1229559,9800,home,1,win,2,2,4,3,1,1,0,1,1,0,1,2,1,0,3,0,2
1229572,9925,away,2,win,0,5,4,2,0,0,0,0,0,5,2,1,1,0,1,1,2
1230143,8597,away,1,lose,4,2,4,1,1,1,2,0,1,1,0,3,1,0,0,1,2
1230160,8467,home,1,lose,1,1,7,2,1,0,0,0,0,1,2,3,2,0,1,1,2
1230203,8284,home,1,win,1,4,5,1,0,1,0,0,1,3,2,0,3,1,0,0,2
1230210,9927,away,1,win,3,1,6,1,2,0,1,0,0,1,2,4,0,0,0,1,2
1230364,9800,home,1,win,2,3,3,3,1,1,0,1,1,1,2,0,1,0,3,0,2
1230367,8649,away,2,win,0,5,4,2,0,0,0,1,1,3,2,2,0,1,1,0,2
1230371,8597,home,2,win,5,1,4,1,2,1,2,0,1,0,0,1,3,0,0,1,2
1230373,9938,home,4,lose,4,3,4,0,3,1,0,0,1,2,1,2,1,0,0,0,2
1230380,9860,away,1,lose,2,6,2,1,1,0,1,1,2,3,1,0,1,1,0,0,2
1230389,9927,home,1,win,4,1,5,1,2,0,2,0,0,1,2,3,0,0,0,1,2
1230390,9800,home,2,win,3,1,3,4,1,1,1,0,0,1,1,2,0,0,4,0,2
1230396,8467,home,2,win,2,3,5,1,1,0,1,0,1,2,2,2,1,0,1,0,2
1230400,9860,home,2,win,2,4,5,0,1,0,1,1,2,1,2,1,2,0,0,0,2
1230401,8066,home,1,win,1,3,3,4,0,1,0,1,0,2,1,2,0,1,3,0,2
1230405,8485,home,2,win,3,5,3,0,0,1,2,3,1,1,1,1,1,0,0,0,2
1230407,8066,away,1,win,1,3,3,4,0,1,0,2,0,1,1,2,0,1,3,0,2
1230413,8649,home,2,lose,0,2,5,4,0,0,0,1,0,1,2,3,0,1,2,1,2
1230415,8284,away,1,win,3,3,2,3,1,1,1,0,1,2,0,0,2,1,1,1,2
1239453,9789,home,1,win,6,2,0,3,0,3,3,1,1,0,0,0,0,1,0,2,2
1239462,8194,away,2,win,2,3,4,2,1,0,1,1,1,1,2,1,1,1,1,0,2
1239464,9810,home,1,win,1,5,3,2,0,1,0,2,1,2,0,0,3,1,1,0,2
1239466,9788,home,1,win,3,3,3,2,2,0,1,0,2,1,2,1,0,1,1,0,2
1239481,8697,away,1,win,2,3,2,4,1,0,1,1,0,2,0,2,0,1,2,1,2
1239483,8194,away,2,win,3,3,2,3,1,0,2,1,1,1,1,1,0,1,2,0,2
1239487,8178,home,2,win,1,4,3,3,0,0,1,1,1,2,1,0,2,1,0,2,2
1239489,8697,home,2,win,3,3,2,3,1,0,2,1,0,2,0,1,1,1,1,1,2
1239496,9788,away,1,lose,2,2,4,3,2,0,0,0,1,1,3,1,0,1,1,1,2
1239498,8697,home,1,lose,3,3,2,3,1,0,2,1,0,2,0,1,1,1,0,2,2
1239501,10189,away,2,win,4,4,2,1,2,2,0,1,1,2,0,2,0,0,0,1,2
1239502,9790,home,1,lose,1,5,3,2,0,1,0,1,2,2,0,0,3,1,0,1,2
1239503,9823,away,2,win,3,2,3,3,1,2,0,0,1,1,0,2,1,1,1,1,2
1239507,9810,away,1,win,1,5,3,2,0,1,0,2,1,2,0,0,3,1,1,0,2
